CPF,Endereço do Imóvel,Tipo de Imóvel,Área do Imóvel (m²),Valor do Imóvel,Número de Quartos,Número de Banheiros,Tem Piscina?,Tem Garagem?,Tem Elevador?,Condomínio Fechado?,Valor do Condomínio,Ano de Construção,Tipo de Oferta,Data da Última Reforma
153.026.874-53,"Jardim Samuel da Cunha, 3
Araguaia
80192731 Pimenta / TO",Apartamento,98,411894,5,6,Sim,Sim,Não,Não,1409,1994,Venda,10/02/2021
792.368.541-09,"Vereda Davi Miguel Freitas, 12
Esperança
51772989 da Rosa / RJ",Casa,479,1947135,5,6,Sim,Sim,Não,Não,1777,2010,Venda,10/06/2024
709.328.461-22,"Quadra Freitas, 17
Santa Margarida
89361-755 Gomes de Pimenta / PE",Apartamento,128,275968,1,1,Sim,Sim,Não,Sim,1639,2002,Aluguel,19/03/2021
817.205.349-50,"Fazenda Caleb Pacheco, 40
Vale Do Jatoba
12050481 Almeida de Costa / RJ",Terreno,259,950530,1,2,Sim,Sim,Não,Não,1450,2006,Aluguel,29/03/2018
513.672.089-12,"Favela de Mendes, 81
Custodinha
23055-429 da Mata / SP",Casa,224,855232,5,5,Sim,Sim,Sim,Sim,232,1989,Venda,19/09/2022
390.125.784-50,"Aeroporto de Pimenta, 82
Vila Primeiro De Maio
03196-923 Pires de Monteiro / AC",Terreno,296,759240,4,5,Não,Não,Não,Sim,201,2012,Aluguel,17/08/2021
378.509.421-32,"Praia de Mendonça, 17
Flavio Marques Lisboa
52542211 Aparecida de da Mata / PR",Casa,419,1057556,5,7,Sim,Sim,Não,Não,463,1995,Aluguel,19/11/2017
394.621.857-19,"Pátio Heloisa Guerra
Vila Sumaré
86454227 Duarte de Goiás / SP",Terreno,57,117363,2,4,Sim,Sim,Não,Não,1325,2009,Venda,19/10/2021
396.451.287-73,"Residencial Peixoto, 6
Vila Paraíso
89305-732 Pimenta da Praia / MG",Casa,468,1319760,4,6,Sim,Sim,Sim,Não,295,1985,Aluguel,09/10/2017
970.325.684-83,"Recanto de Câmara, 70
Vila Engenho Nogueira
01915887 Jesus / PB",Apartamento,203,704410,2,2,Não,Sim,Sim,Sim,1122,1984,Aluguel,02/11/2021
054.328.176-08,"Rua Montenegro, 3
Vila São Francisco
60897-186 Vargas da Serra / SC",Casa,495,1915650,3,5,Não,Sim,Não,Sim,1710,1988,Venda,24/07/2020
570.683.214-53,"Passarela Melo, 498
Monsenhor Messias
39198997 Pimenta / PA",Terreno,431,1394716,4,4,Sim,Sim,Sim,Sim,1807,1984,Aluguel,09/09/2018
473.516.098-10,"Vale Aragão, 469
Miramar
35137869 Leão / DF",Casa,498,1589616,1,2,Sim,Sim,Sim,Sim,466,2012,Aluguel,18/12/2024
584.360.712-71,"Setor Pereira, 841
Califórnia
80551-117 Silva / PI",Apartamento,292,866364,1,1,Não,Não,Sim,Sim,800,1995,Aluguel,19/10/2023
985.603.172-95,"Rodovia Rios
Vila Da Paz
13109-886 Cassiano da Mata / AL",Apartamento,451,1020613,1,3,Sim,Sim,Não,Não,1096,1999,Aluguel,30/03/2019
637.914.528-19,"Travessa de Silveira, 75
Vila Copacabana
83421-239 Cassiano da Prata / GO",Terreno,74,176194,3,5,Não,Sim,Não,Sim,1080,1993,Venda,25/03/2026
597.160.482-11,"Viela Teixeira, 620
São Gabriel
92512533 da Mata do Norte / SC",Casa,233,774259,5,5,Não,Sim,Não,Sim,1128,2010,Aluguel,31/01/2022
138.047.659-39,"Vereda de da Paz
Serra Verde
84155-865 Caldeira / SE",Apartamento,358,1147390,2,4,Não,Sim,Não,Não,1879,2001,Venda,17/07/2019
198.456.230-42,"Jardim Mendonça, 83
Bonsucesso
62655-586 Brito / RS",Apartamento,301,1163967,1,2,Sim,Sim,Sim,Sim,821,2018,Aluguel,19/07/2016
745.302.618-08,"Morro Rodrigo Fonseca
Granja De Freitas
23795334 Peixoto do Norte / TO",Casa,468,1388088,4,6,Não,Sim,Sim,Não,808,2015,Venda,09/09/2017
745.163.028-53,"Estrada Ana Beatriz Barros, 9
São Cristóvão
92538757 Ribeiro / AM",Terreno,247,1032954,4,4,Não,Não,Sim,Não,365,2000,Aluguel,08/05/2018
479.830.162-04,"Via de Alves, 96
Vila Santa Monica 1ª Seção
50101031 Sá do Norte / MT",Apartamento,246,1103064,1,1,Sim,Sim,Não,Sim,349,2021,Aluguel,05/01/2023
962.507.134-25,"Praia de Alves, 14
Conjunto Santa Maria
36101600 Borges / TO",Apartamento,406,964250,3,5,Sim,Sim,Não,Sim,966,2004,Aluguel,07/02/2020
790.642.318-69,"Rodovia Rebeca Costa, 14
Parque São Pedro
60273440 da Luz das Pedras / SE",Apartamento,206,426214,2,4,Sim,Sim,Sim,Não,1102,1997,Aluguel,13/07/2024
163.289.570-68,"Área de Montenegro, 69
Mangabeiras
33989814 Farias de Cavalcanti / PI",Casa,98,382396,4,4,Não,Não,Sim,Sim,1404,2006,Aluguel,25/04/2017
245.318.976-09,"Vale de da Paz
São Pedro
39038-006 Oliveira / PB",Terreno,451,1440494,5,7,Não,Não,Não,Sim,348,1982,Venda,15/01/2025
153.692.870-40,"Estação Arthur Freitas, 9
Petropolis
03719425 Porto Verde / MA",Apartamento,380,1407900,4,6,Sim,Sim,Não,Sim,1967,2020,Aluguel,24/05/2023
328.549.017-97,"Conjunto Maria Alice Andrade
Leticia
14419-467 Lopes / RO",Casa,482,2083204,5,6,Não,Sim,Não,Sim,1507,1986,Venda,24/12/2023
153.869.042-05,"Esplanada Esther Monteiro
Vila São Paulo
32671-464 Pereira / MG",Terreno,362,755132,3,5,Não,Sim,Não,Não,649,2000,Venda,29/01/2019
024.567.913-80,"Lago Correia
Lindéia
07824386 da Mota do Sul / SP",Casa,201,889023,4,4,Sim,Sim,Não,Sim,1136,2022,Venda,20/01/2025
075.864.329-29,"Morro de Pereira, 45
São Jorge 1ª Seção
56057596 Montenegro / AP",Casa,468,1824264,2,2,Não,Sim,Não,Sim,505,2012,Aluguel,25/06/2023
507.426.981-49,"Conjunto Carlos Eduardo da Luz, 33
Marieta 2ª Seção
14908136 Macedo de Alves / RR",Terreno,281,796354,3,5,Sim,Sim,Sim,Sim,662,1997,Venda,05/03/2018
623.049.875-83,"Rodovia Abreu, 963
Jardim Dos Comerciarios
57399-314 da Conceição de Moreira / MG",Terreno,428,1451776,5,5,Sim,Sim,Não,Sim,408,1991,Venda,09/09/2018
835.260.971-86,"Estrada de Correia, 750
Céu Azul
64276-684 Melo / MS",Terreno,226,814504,1,2,Sim,Sim,Sim,Sim,1372,1999,Venda,25/12/2016
432.097.685-10,"Lagoa Júlia Vargas, 47
Brasil Industrial
26045933 Sampaio Grande / PA",Terreno,87,390630,3,5,Sim,Sim,Sim,Não,1385,1995,Venda,13/09/2019
259.431.607-52,"Pátio de Peixoto, 75
Bonsucesso
65725216 Farias / SE",Apartamento,131,384878,3,3,Sim,Sim,Não,Sim,1111,1981,Aluguel,19/11/2021
534.896.017-93,"Praça Eduardo Sampaio, 61
Alto Dos Pinheiros
41997229 Andrade / SE",Casa,284,1248180,1,1,Não,Não,Não,Sim,1693,1989,Aluguel,13/03/2018
435.127.860-90,"Pátio Santos, 418
Bandeirantes
92814-445 Silveira de Moura / SP",Terreno,135,280530,5,5,Não,Sim,Sim,Sim,303,1989,Aluguel,29/07/2024
619.250.478-49,"Rodovia Rodrigues, 45
Carmo
26841217 Campos / MA",Terreno,398,890326,4,5,Sim,Sim,Não,Não,1637,1980,Aluguel,03/05/2022
206.197.348-50,"Lago de Brito, 42
São José
53924-850 Souza da Prata / AL",Terreno,489,1965291,1,1,Sim,Sim,Não,Não,1322,2011,Aluguel,18/01/2022
150.394.287-23,"Praia Azevedo, 44
Acaiaca
43679-853 Novais / MT",Apartamento,315,774585,2,4,Sim,Sim,Sim,Sim,395,2016,Aluguel,15/05/2022
905.783.124-41,"Trevo de Costa, 40
Céu Azul
27970-332 Pires de Goiás / SE",Terreno,64,253952,5,5,Não,Sim,Não,Não,970,1994,Venda,19/05/2020
084.953.267-10,"Chácara de Correia, 55
Nova Floresta
49699-387 Castro das Pedras / RJ",Casa,215,499875,4,6,Sim,Sim,Não,Sim,229,1993,Venda,19/05/2018
287.963.154-82,"Fazenda da Costa, 859
Santa Inês
12881-750 Ribeiro do Galho / MT",Apartamento,153,710226,5,5,Sim,Sim,Não,Sim,1009,2023,Aluguel,13/12/2017
421.735.068-62,"Fazenda de Cassiano, 10
Xodo-Marize
80042-420 Montenegro / TO",Apartamento,185,436045,1,3,Não,Não,Não,Sim,1435,1985,Venda,27/07/2022
934.025.761-80,"Rodovia Siqueira, 2
São Luiz
64405-548 Viana / MG",Casa,262,958396,3,3,Sim,Sim,Não,Não,934,2022,Venda,02/01/2018
407.296.318-69,"Lago Andrade
Mariquinhas
48829-187 Silva do Galho / MT",Apartamento,136,331432,1,3,Não,Não,Sim,Sim,1007,1993,Venda,20/08/2022
514.897.236-09,"Residencial de Vasconcelos, 2
Lourdes
41043-528 Albuquerque / BA",Casa,106,485692,5,5,Sim,Sim,Sim,Sim,1825,1983,Venda,03/03/2020
362.415.708-62,"Jardim Lopes
Jardinópolis
68040014 Fernandes das Pedras / CE",Apartamento,61,184586,5,6,Não,Sim,Não,Sim,1867,1990,Venda,03/12/2019
642.805.973-83,"Trecho Mariana da Cunha, 80
Vila Aeroporto
97032-248 Nascimento de Minas / SP",Casa,86,242606,4,6,Não,Sim,Não,Não,1336,1998,Aluguel,21/08/2025
509.143.862-98,"Rodovia Freitas, 6
Itaipu
97512910 Duarte / PR",Terreno,217,834799,3,5,Sim,Sim,Sim,Sim,454,2007,Aluguel,17/10/2025
572.346.190-70,"Trevo de Sampaio, 334
Vila Nova
18195971 Novaes / PI",Casa,126,610218,1,3,Sim,Sim,Não,Não,471,1987,Aluguel,23/08/2025
768.314.095-39,"Avenida Arthur Gabriel Borges, 2
Cardoso
97052872 Pacheco / RJ",Terreno,393,1362138,3,3,Não,Sim,Não,Não,1226,1995,Venda,06/07/2020
985.201.437-41,"Aeroporto Anthony Farias, 83
Miramar
52478-741 Aparecida / AP",Apartamento,469,943159,5,5,Sim,Sim,Não,Não,395,1993,Venda,12/05/2017
106.489.273-69,"Ladeira Nascimento, 8
Vila Copasa
24375552 Barbosa de Pacheco / SE",Apartamento,289,988958,2,2,Sim,Sim,Não,Não,1424,2003,Venda,21/05/2020
631.409.257-43,"Pátio João Cunha, 99
Santa Efigênia
68347-468 Câmara Grande / RN",Terreno,428,1111088,4,6,Não,Sim,Não,Não,677,2000,Aluguel,04/11/2020
578.694.213-91,"Estação Dias, 83
Vila Real 2ª Seção
02440-430 Pires / DF",Terreno,490,2412760,5,7,Sim,Sim,Não,Não,423,1992,Aluguel,27/06/2025
075.316.824-35,"Vila Guilherme Mendes
Vila Independencia 1ª Seção
55978-053 Montenegro / MG",Apartamento,187,672078,4,6,Não,Sim,Sim,Não,1255,2013,Aluguel,29/04/2025
847.523.906-47,"Via de Araújo, 463
Araguaia
03913750 Nascimento Paulista / AM",Casa,159,531219,4,6,Não,Não,Sim,Sim,602,1994,Venda,29/09/2017
106.835.492-51,"Colônia de Silveira, 46
Vila Vista Alegre
75604957 da Mata da Prata / AC",Terreno,442,1822808,2,4,Sim,Sim,Não,Sim,1291,2019,Venda,13/07/2016
632.759.148-55,"Ladeira Santos, 38
São Damião
33663-523 Lima / PR",Apartamento,217,586768,2,2,Sim,Sim,Não,Não,1074,2002,Aluguel,10/10/2020
574.391.028-60,"Passarela de Abreu, 7
Vila Novo São Lucas
10471-530 Nunes / MS",Apartamento,229,909359,4,6,Não,Sim,Sim,Não,1273,2000,Venda,02/12/2025
341.269.805-98,"Distrito Thiago Guerra
Maravilha
39404252 Araújo / AP",Apartamento,76,217588,2,3,Sim,Sim,Sim,Sim,288,2022,Aluguel,04/01/2026
357.298.416-55,"Trevo Pedro Henrique da Conceição
Jardim Vitoria
22565170 Siqueira Verde / ES",Apartamento,430,918910,2,4,Sim,Sim,Sim,Não,868,1999,Aluguel,15/12/2022
730.825.916-12,"Favela Rhavi Monteiro, 413
Vila Antena Montanhês
28332106 Brito do Campo / PA",Apartamento,465,1780485,5,7,Sim,Sim,Não,Não,1681,2010,Venda,27/01/2026
782.964.103-03,"Trecho Silveira, 15
Milionario
72779917 Macedo Paulista / AC",Casa,305,839970,4,4,Sim,Sim,Não,Sim,1377,2001,Aluguel,19/12/2019
618.259.074-20,"Viaduto Pedro Lucas da Mota
Prado
54783033 Aparecida Grande / PE",Casa,72,278064,5,6,Sim,Sim,Sim,Não,763,2006,Venda,23/10/2017
286.170.354-71,"Morro de Rocha, 82
Bonsucesso
14442424 Vieira de Sampaio / MG",Casa,233,982794,4,4,Não,Sim,Não,Não,1179,2006,Venda,03/12/2023
297.853.610-12,"Lago de Freitas, 1
Jardim Alvorada
25977-144 Rios / MA",Apartamento,195,889785,5,7,Sim,Sim,Sim,Não,1720,1990,Aluguel,29/04/2020
568.230.147-17,"Campo Ester Nascimento, 84
São Geraldo
07469917 Aragão / SE",Apartamento,295,900340,5,6,Não,Sim,Não,Sim,289,2002,Venda,01/07/2018
935.817.402-14,"Morro Martins, 89
Vila Calafate
39278-487 Aragão das Flores / PE",Apartamento,326,861618,2,2,Sim,Sim,Sim,Não,1754,2016,Venda,07/01/2024
597.213.846-82,"Favela Igor Araújo, 35
Jardim Dos Comerciarios
23240-360 da Mata do Galho / RN",Casa,477,1566945,2,3,Não,Sim,Sim,Não,1964,1995,Venda,06/01/2017
519.738.206-68,"Via de Barros, 30
União
19902218 Casa Grande de Nunes / SE",Terreno,92,420624,1,3,Sim,Sim,Sim,Não,1835,2021,Venda,02/09/2018
650.389.712-02,"Quadra Vitor Ferreira, 700
Brasil Industrial
15948-163 Nascimento / MA",Terreno,107,286118,2,2,Sim,Sim,Não,Não,525,2021,Venda,25/05/2023
647.183.905-75,"Pátio Fonseca
Vila Vista Alegre
32275-520 Dias / RR",Terreno,471,946239,4,4,Não,Sim,Sim,Não,939,1992,Aluguel,12/04/2026
294.185.760-58,"Sítio de Marques, 119
Vila Calafate
19869456 Fonseca / DF",Casa,294,817908,1,3,Não,Sim,Não,Não,290,2004,Venda,04/07/2024
842.579.130-88,"Via Siqueira, 35
Vila Bandeirantes
06728900 Cardoso / SE",Terreno,189,943488,3,4,Sim,Sim,Não,Sim,935,1992,Aluguel,17/12/2017
517.264.308-71,"Morro de Dias, 369
Boa Viagem
81777-875 Oliveira de Aparecida / MG",Terreno,127,423291,1,2,Sim,Sim,Sim,Sim,1019,2012,Venda,22/11/2023
351.724.906-80,"Recanto Costa, 4
Nossa Senhora Da Conceição
01205227 Azevedo / PB",Casa,304,875216,3,4,Sim,Sim,Não,Sim,1007,2006,Aluguel,17/02/2021
514.639.082-70,"Campo de da Mata
Buraco Quente
74807294 Freitas Grande / MA",Apartamento,224,783776,3,3,Não,Sim,Sim,Sim,1549,1988,Aluguel,01/04/2018
417.509.238-23,"Conjunto Otto Cavalcante, 70
Satelite
96308872 da Paz de Correia / AL",Casa,340,1699660,3,4,Não,Não,Não,Não,1894,1993,Venda,15/07/2016
135.486.907-93,"Viela Julia Sá, 59
Nova Cintra
33421631 Cassiano do Norte / PA",Casa,361,1355916,5,7,Sim,Sim,Sim,Não,1346,2004,Aluguel,04/06/2020
045.278.139-60,"Vila de Almeida, 415
Itaipu
63823517 Ramos Alegre / MT",Apartamento,500,1093500,2,3,Não,Não,Sim,Sim,1601,1999,Venda,13/07/2016
801.746.329-40,"Setor Pietro da Mata, 11
Vila Bandeirantes
76705-401 Casa Grande do Galho / PI",Terreno,420,1482600,4,4,Sim,Sim,Sim,Não,519,1994,Venda,14/03/2025
816.570.923-21,"Viaduto Novais, 6
Vila Nova Cachoeirinha 2ª Seção
42325616 Albuquerque de Cassiano / SP",Casa,192,394944,1,1,Não,Não,Sim,Sim,1616,1981,Venda,23/10/2018
198.542.673-00,"Estrada Bento Freitas, 28
Flavio Marques Lisboa
34761129 Leão das Pedras / ES",Terreno,58,187166,2,2,Não,Não,Sim,Não,354,2001,Aluguel,10/03/2018
704.935.682-47,"Praça Pietra Sampaio, 994
Havaí
01806609 Porto / TO",Casa,202,801334,5,6,Sim,Sim,Não,Sim,1688,1995,Venda,21/11/2020
219.486.703-13,"Trevo Silveira, 44
Horto Florestal
25460-069 Azevedo / AM",Casa,497,1857786,5,6,Sim,Sim,Sim,Não,1891,1989,Aluguel,18/10/2019
714.623.085-62,"Parque de Cavalcanti, 13
Boa União 1ª Seção
37520135 Casa Grande / TO",Casa,381,1347216,3,4,Não,Sim,Não,Não,864,2008,Aluguel,10/01/2017
904.385.126-42,"Vila Yan Marques, 83
Conjunto Califórnia Ii
75131-355 Freitas de Ramos / MT",Casa,392,1914136,5,5,Não,Não,Não,Não,1512,1991,Venda,22/01/2024
684.921.350-42,"Rua Anthony Gabriel Vasconcelos, 84
Ademar Maldonado
61816782 Rodrigues / GO",Terreno,467,2040790,5,5,Não,Não,Sim,Não,626,1988,Aluguel,08/07/2016
982.451.306-05,"Setor Theodoro Ferreira, 9
Luxemburgo
59760930 das Neves / TO",Casa,199,585657,4,5,Sim,Sim,Não,Sim,1433,1989,Aluguel,11/05/2021
278.364.910-13,"Jardim Viana, 7
Santa Isabel
93399203 Pires de Lopes / TO",Casa,498,1948176,4,6,Sim,Sim,Não,Sim,1352,2016,Venda,05/08/2016
528.649.713-64,"Praça de Ferreira, 73
Vila Nova Gameleira 1ª Seção
16552-976 Duarte / PA",Apartamento,357,1007454,3,5,Sim,Sim,Não,Não,439,1994,Aluguel,30/12/2025
970.831.542-79,"Rua de Caldeira, 54
Nova Granada
04531-014 Peixoto de Casa Grande / SC",Terreno,218,709154,5,6,Sim,Sim,Não,Sim,839,1984,Aluguel,11/12/2019
259.031.748-41,"Trevo Emanuella Pastor, 18
Serrano
24687548 Lopes / ES",Terreno,294,1355340,3,3,Não,Sim,Sim,Não,1948,2023,Venda,19/01/2023
179.064.852-11,"Viela de Abreu, 64
Vila Sesc
82597909 Sampaio / AL",Casa,492,1383504,1,2,Sim,Sim,Sim,Não,1085,1991,Venda,05/11/2017
870.542.613-80,"Colônia de Leão, 71
Jardim Do Vale
12920871 Sampaio de Oliveira / SP",Casa,155,398195,2,4,Sim,Sim,Sim,Sim,1429,1994,Aluguel,13/01/2021
450.873.921-05,"Vale Vicente da Mota, 26
Tirol
98226-964 Borges do Campo / RN",Terreno,73,184325,4,5,Não,Não,Sim,Sim,1226,2015,Aluguel,22/09/2018
697.314.082-31,"Viaduto de Andrade
São José
05190586 Campos dos Dourados / SP",Terreno,330,1132230,2,3,Sim,Sim,Sim,Sim,1560,1987,Venda,16/09/2016
127.638.549-82,"Residencial Bryan Pinto, 89
Xodo-Marize
34414330 Souza / CE",Terreno,51,200991,1,1,Sim,Sim,Não,Não,918,2023,Venda,29/09/2016
087.926.513-21,"Largo Azevedo, 79
Santa Branca
06991901 Cirino do Oeste / RN",Apartamento,105,231105,1,1,Sim,Sim,Não,Sim,1053,2020,Aluguel,27/11/2019
678.310.924-04,"Esplanada de Martins, 876
Vila Madre Gertrudes 4ª Seção
23229-903 Araújo / AP",Apartamento,321,736053,4,5,Não,Não,Sim,Sim,1200,1998,Venda,07/05/2026
270.351.489-14,"Praça Lorena Caldeira, 2
Xangri-Lá
66147-263 Araújo de Lopes / PB",Casa,153,348228,5,5,Não,Não,Não,Não,1402,1984,Venda,19/02/2019
568.932.710-77,"Pátio Pietro Borges, 6
Granja Werneck
57822119 da Mata Alegre / SP",Casa,200,454200,4,5,Não,Não,Não,Não,742,1996,Venda,01/10/2020
319.467.508-75,"Recanto Marcos Vinicius da Rocha, 35
Castanheira
26316-378 Rodrigues / DF",Terreno,181,676940,4,4,Sim,Sim,Sim,Não,712,1993,Aluguel,27/07/2020
532.671.489-28,"Trecho de Pires
Guaratã
65497893 Lima da Prata / SP",Casa,412,1631520,3,5,Sim,Sim,Não,Não,1889,1990,Venda,14/11/2017
751.402.938-97,"Colônia Marques, 23
Alto Vera Cruz
71086-373 Novais Paulista / PE",Terreno,211,802644,3,4,Sim,Sim,Sim,Sim,1369,2001,Aluguel,21/07/2024
751.693.024-52,"Avenida João Gabriel Peixoto, 90
Bonfim
84637622 Pastor / SC",Terreno,186,555396,1,2,Não,Sim,Sim,Não,816,1982,Venda,22/07/2019
962.017.843-22,"Trevo Ramos, 9
Guaratã
41201175 Fernandes dos Dourados / MA",Casa,235,792890,3,5,Sim,Sim,Não,Não,320,2016,Aluguel,03/05/2022
561.489.327-09,"Núcleo Alves, 69
Madre Gertrudes
81725261 Garcia de Goiás / TO",Casa,313,815052,1,2,Sim,Sim,Sim,Sim,1411,2016,Venda,30/08/2025
321.490.687-96,"Área Araújo, 53
Graça
77447373 Casa Grande / TO",Casa,53,112148,2,2,Sim,Sim,Não,Sim,696,1981,Venda,11/04/2026
068.392.571-77,"Campo de Novais, 939
Antonio Ribeiro De Abreu 1ª Seção
59311-302 Sousa / ES",Casa,100,449200,5,6,Não,Não,Não,Sim,743,1986,Venda,02/09/2016
942.156.830-33,"Condomínio Cunha, 17
Santa Efigênia
69339430 Guerra das Pedras / PR",Apartamento,283,631090,5,6,Não,Sim,Não,Não,912,1991,Venda,22/04/2023
259.874.603-10,"Avenida Sabrina Sá
Vila Esplanada
19888579 da Cruz / MS",Terreno,443,1468988,3,3,Não,Não,Não,Sim,1055,2010,Aluguel,20/08/2016
680.932.547-65,"Colônia de Nunes, 84
Monte São José
27873501 Alves Verde / MA",Terreno,102,213486,2,2,Não,Sim,Sim,Não,654,2008,Venda,01/06/2026
082.341.679-87,"Viaduto de Peixoto, 59
Nossa Senhora Do Rosário
92010-039 Teixeira / MS",Casa,309,1268754,1,1,Sim,Sim,Não,Não,521,1989,Aluguel,24/10/2019
581.204.376-08,"Avenida de Nascimento, 8
São Gabriel
16235-148 Correia / MA",Casa,498,1992498,2,3,Não,Não,Não,Sim,870,2015,Venda,27/03/2022
375.489.102-23,"Via Sampaio, 6
Santa Isabel
58448-763 Mendes da Mata / PR",Casa,325,1252875,2,3,Sim,Sim,Não,Não,1751,2003,Aluguel,05/07/2020
371.486.092-40,"Fazenda Lopes, 65
Liberdade
62118-846 Ferreira do Norte / MT",Terreno,380,836380,3,5,Sim,Sim,Sim,Não,850,2016,Aluguel,25/11/2022
147.820.359-50,"Quadra de Dias, 25
Braúnas
25544-724 Teixeira / SP",Terreno,386,1894488,5,7,Não,Não,Sim,Sim,1293,1997,Venda,19/04/2020
703.645.291-99,"Viaduto de Montenegro, 20
Vera Cruz
74500863 Ribeiro / MG",Apartamento,126,609210,2,4,Sim,Sim,Sim,Sim,495,1983,Aluguel,24/08/2022
653.948.120-98,"Pátio Aragão, 99
Bairro Das Indústrias Ii
28630926 Pimenta / SE",Terreno,173,449108,4,5,Não,Sim,Não,Não,1105,2023,Venda,29/06/2025
137.465.829-46,"Viela de Marques, 5
Olhos D'água
34557-749 Rodrigues do Amparo / PI",Apartamento,441,1326087,1,3,Sim,Sim,Não,Não,1870,1988,Aluguel,04/09/2019
927.603.415-34,"Quadra Nunes, 60
Monsenhor Messias
12588-744 Camargo / RR",Casa,476,1873536,3,5,Não,Não,Sim,Sim,626,2009,Venda,16/04/2026
270.639.541-99,"Estrada Ana Gonçalves, 43
Buraco Quente
13902-153 Rocha / MA",Apartamento,302,1118608,1,3,Sim,Sim,Não,Não,582,2017,Aluguel,11/12/2022
842.613.597-82,"Favela Barros, 4
Calafate
21440913 Mendes / PI",Apartamento,64,231424,5,7,Não,Não,Sim,Não,1839,1988,Aluguel,25/05/2021
087.154.293-50,"Morro Evelyn Guerra
Lagoa
11400722 Vasconcelos da Prata / ES",Casa,295,1036040,4,6,Não,Não,Não,Não,1458,2016,Aluguel,19/03/2024
897.013.546-48,"Avenida Melissa Mendonça, 34
Maria Helena
80769417 Barbosa da Praia / PE",Apartamento,404,927180,4,6,Não,Não,Sim,Não,1403,2015,Aluguel,19/10/2017
204.568.793-74,"Sítio Juliana Siqueira, 26
Cidade Jardim
72396-414 Pereira das Pedras / RS",Casa,290,1015580,2,3,Sim,Sim,Sim,Sim,1304,2022,Aluguel,02/06/2018
024.683.715-26,"Área de Fernandes, 1
Vila Rica
73424-892 Ribeiro / TO",Terreno,363,837441,3,4,Não,Sim,Sim,Sim,1997,2018,Aluguel,21/11/2018
308.417.296-03,"Favela da Cruz, 14
Mariquinhas
24996841 Pimenta de Minas / SE",Casa,279,903123,5,5,Sim,Sim,Não,Não,983,1998,Aluguel,24/03/2023
960.845.137-00,"Pátio Clara Sousa
Lorena
67082076 Siqueira do Amparo / SC",Casa,165,747615,5,6,Não,Não,Não,Não,312,2000,Aluguel,19/05/2021
506.239.487-29,"Recanto Luara Brito, 457
Centro
04722-272 Vieira do Norte / SE",Terreno,385,1424885,3,4,Sim,Sim,Sim,Sim,1617,1995,Aluguel,07/09/2016
921.563.087-21,"Viaduto de Guerra, 3
Campo Alegre
63488139 Pereira / PA",Casa,434,1367100,3,4,Sim,Sim,Sim,Sim,1870,2019,Venda,29/10/2017
965.104.783-66,"Via Melo, 26
Vila Esplanada
52343769 Casa Grande Paulista / PR",Terreno,436,916036,2,4,Não,Não,Não,Não,731,2005,Venda,30/05/2025
240.195.873-88,"Chácara Barros
Nova Granada
86290-360 Siqueira da Mata / TO",Apartamento,265,1105845,5,7,Não,Sim,Não,Sim,293,1995,Venda,23/02/2025
918.432.065-60,"Núcleo Santos, 2
Sagrada Família
22906558 Barbosa de Vargas / TO",Casa,226,599578,2,2,Não,Não,Sim,Não,1469,2014,Venda,10/03/2024
261.387.509-77,"Colônia de Araújo, 72
Horto Florestal
74980-988 Rodrigues da Prata / CE",Casa,192,884544,5,6,Sim,Sim,Não,Não,444,2021,Aluguel,24/06/2019
639.284.071-04,"Sítio Pinto, 15
Pindorama
38352-821 Moura / RO",Apartamento,254,1231138,5,5,Não,Não,Sim,Não,256,1980,Aluguel,24/01/2024
835.702.649-47,"Chácara Hadassa Casa Grande, 39
Primeiro De Maio
94108473 Barbosa / AP",Casa,436,1444032,3,3,Sim,Sim,Sim,Não,1542,2019,Aluguel,27/02/2022
325.687.419-37,"Favela Cirino
Maria Helena
14629-637 Novaes de Minas / PE",Terreno,73,257179,4,5,Não,Não,Não,Não,1748,2000,Aluguel,17/11/2025
804.253.196-60,"Fazenda Lavínia da Luz
Solimoes
33164689 Campos de Pinto / AM",Terreno,243,1046358,4,4,Sim,Sim,Sim,Não,1887,1982,Venda,04/12/2021
859.642.073-83,"Vereda Pimenta, 1
Saudade
93501282 Fogaça / TO",Apartamento,262,1110880,2,3,Sim,Sim,Sim,Não,697,2020,Venda,03/05/2018
179.824.563-91,"Viela de Camargo, 11
Custodinha
05424-570 Costa Verde / AP",Apartamento,330,1005840,3,3,Sim,Sim,Não,Não,424,1998,Venda,23/01/2021
569.180.724-20,"Aeroporto de Melo, 43
Sport Club
46643-743 da Rosa das Flores / PB",Terreno,455,1721720,4,4,Sim,Sim,Sim,Sim,1515,1981,Aluguel,06/03/2023
482.690.351-06,"Loteamento Isaque Cavalcante, 41
Ventosa
73140346 Fogaça Grande / MT",Apartamento,217,532735,2,3,Sim,Sim,Sim,Não,1491,1995,Aluguel,21/09/2022
036.792.541-99,"Morro Brito, 873
Unidas
22897-415 Camargo de Goiás / AL",Casa,300,1293900,5,5,Não,Sim,Sim,Sim,357,1994,Aluguel,13/08/2019
698.217.034-96,"Viela Carvalho, 494
Mantiqueira
09306105 Cassiano de Borges / CE",Terreno,213,908658,5,5,Não,Sim,Não,Não,1125,2003,Venda,26/10/2024
726.318.059-68,"Avenida Monteiro, 64
Copacabana
88436060 Lopes das Pedras / RJ",Casa,396,833580,2,2,Sim,Sim,Sim,Sim,213,1986,Venda,10/04/2026
